,county,station,latitude,longitude,date,rain,temp,wetb,dewpt,vappr,rhum,msl,wdsp,wddir,sun,vis,clht,clamt
9733,Galway,ATHENRY,53.289,-8.786,2019-02-10 13:00:00,0.1,5.9,4.4,2.3,7.2,77,1001.6,12,270,,,,
9734,Galway,ATHENRY,53.289,-8.786,2019-02-10 14:00:00,0.0,7.4,4.8,0.9,6.5,63,1001.9,14,260,,,,
9735,Galway,ATHENRY,53.289,-8.786,2019-02-10 15:00:00,0.0,7.4,4.8,0.9,6.5,63,1001.9,15,270,,,,
9736,Galway,ATHENRY,53.289,-8.786,2019-02-10 16:00:00,0.0,7.2,4.8,1.3,6.7,66,1002.3,16,270,,,,
9737,Galway,ATHENRY,53.289,-8.786,2019-02-10 17:00:00,0.2,6.3,5.3,4.0,8.1,84,1003.7,17,270,,,,
9738,Galway,ATHENRY,53.289,-8.786,2019-02-10 18:00:00,0.0,6.7,5.6,4.1,8.2,83,1005.4,14,280,,,,
9739,Galway,ATHENRY,53.289,-8.786,2019-02-10 19:00:00,0.0,6.7,5.7,4.4,8.4,85,1007.0,13,280,,,,
9740,Galway,ATHENRY,53.289,-8.786,2019-02-10 20:00:00,0.0,6.8,5.6,3.9,8.1,81,1008.9,9,280,,,,
9741,Galway,ATHENRY,53.289,-8.786,2019-02-10 21:00:00,0.0,7.0,6.0,4.6,8.5,84,1011.2,6,270,,,,
9742,Galway,ATHENRY,53.289,-8.786,2019-02-10 22:00:00,0.0,6.0,5.0,3.6,7.9,84,1013.0,6,290,,,,
9743,Galway,ATHENRY,53.289,-8.786,2019-02-10 23:00:00,0.0,6.5,5.6,4.3,8.3,85,1014.4,7,250,,,,
9744,Galway,ATHENRY,53.289,-8.786,2019-02-11 00:00:00,0.0,6.9,5.9,4.6,8.5,85,1016.0,7,290,,,,
9745,Galway,ATHENRY,53.289,-8.786,2019-02-11 01:00:00,0.0,7.1,6.0,4.6,8.5,83,1017.3,7,280,,,,
9746,Galway,ATHENRY,53.289,-8.786,2019-02-11 02:00:00,0.0,4.5,3.8,2.9,7.5,89,1018.4,5,300,,,,
9747,Galway,ATHENRY,53.289,-8.786,2019-02-11 03:00:00,0.0,4.8,4.1,3.0,7.6,87,1019.4,5,260,,,,
9748,Galway,ATHENRY,53.289,-8.786,2019-02-11 04:00:00,0.0,3.9,3.4,2.6,7.4,91,1020.6,5,260,,,,
9749,Galway,ATHENRY,53.289,-8.786,2019-02-11 05:00:00,0.0,3.8,3.3,2.4,7.3,90,1021.4,5,280,,,,
9750,Galway,ATHENRY,53.289,-8.786,2019-02-11 06:00:00,0.0,2.7,2.4,1.8,7.0,93,1022.5,4,280,,,,
9751,Galway,ATHENRY,53.289,-8.786,2019-02-11 07:00:00,0.0,0.9,0.6,0.0,6.1,94,1023.3,2,230,,,,
9752,Galway,ATHENRY,53.289,-8.786,2019-02-11 08:00:00,0.0,0.8,0.7,0.3,6.3,96,1023.9,2,220,,,,
9753,Galway,ATHENRY,53.289,-8.786,2019-02-11 09:00:00,0.0,1.4,1.4,1.2,6.7,98,1024.9,2,210,,,,
9754,Galway,ATHENRY,53.289,-8.786,2019-02-11 10:00:00,0.0,4.4,4.2,3.9,8.1,97,1025.5,2,150,,,,
9755,Galway,ATHENRY,53.289,-8.786,2019-02-11 11:00:00,0.0,5.8,5.5,5.1,8.8,95,1025.9,2,150,,,,
9756,Galway,ATHENRY,53.289,-8.786,2019-02-11 12:00:00,0.0,7.9,7.1,6.1,9.4,88,1026.7,3,180,,,,
9757,Galway,ATHENRY,53.289,-8.786,2019-02-11 13:00:00,0.0,8.9,7.5,5.8,9.2,80,1026.7,6,190,,,,
9758,Galway,ATHENRY,53.289,-8.786,2019-02-11 14:00:00,0.0,8.8,7.5,5.9,9.3,82,1026.4,7,190,,,,
9759,Galway,ATHENRY,53.289,-8.786,2019-02-11 15:00:00,0.0,9.7,7.9,5.9,9.3,77,1026.0,6,190,,,,
9760,Galway,ATHENRY,53.289,-8.786,2019-02-11 16:00:00,0.0,9.1,7.7,6.0,9.3,80,1025.9,6,200,,,,
9761,Galway,ATHENRY,53.289,-8.786,2019-02-11 17:00:00,0.0,8.6,7.4,6.0,9.3,83,1026.2,4,190,,,,
9762,Galway,ATHENRY,53.289,-8.786,2019-02-11 18:00:00,0.0,7.5,6.6,5.5,9.0,87,1026.0,5,150,,,,
9763,Galway,ATHENRY,53.289,-8.786,2019-02-11 19:00:00,0.0,7.3,6.4,5.3,8.9,87,1026.3,4,170,,,,
9764,Galway,ATHENRY,53.289,-8.786,2019-02-11 20:00:00,0.0,7.9,6.9,5.9,9.3,87,1026.0,4,160,,,,
9765,Galway,ATHENRY,53.289,-8.786,2019-02-11 21:00:00,0.0,8.4,7.3,6.0,9.4,85,1025.6,5,150,,,,
9766,Galway,ATHENRY,53.289,-8.786,2019-02-11 22:00:00,0.0,8.7,7.5,6.0,9.3,83,1025.5,7,160,,,,
9767,Galway,ATHENRY,53.289,-8.786,2019-02-11 23:00:00,0.0,8.6,7.5,6.1,9.4,83,1025.5,8,180,,,,
9768,Galway,ATHENRY,53.289,-8.786,2019-02-12 00:00:00,0.0,8.8,7.7,6.3,9.6,84,1025.0,7,180,,,,
9769,Galway,ATHENRY,53.289,-8.786,2019-02-12 01:00:00,0.0,9.0,7.8,6.5,9.7,84,1024.5,7,170,,,,
9770,Galway,ATHENRY,53.289,-8.786,2019-02-12 02:00:00,0.0,9.1,8.1,6.8,9.9,85,1024.1,10,190,,,,
9771,Galway,ATHENRY,53.289,-8.786,2019-02-12 03:00:00,0.0,9.2,8.2,7.0,10.0,85,1023.7,11,190,,,,
9772,Galway,ATHENRY,53.289,-8.786,2019-02-12 04:00:00,0.0,9.3,8.3,7.3,10.2,87,1023.5,12,190,,,,
9773,Galway,ATHENRY,53.289,-8.786,2019-02-12 05:00:00,0.0,9.4,8.4,7.4,10.3,87,1023.1,12,190,,,,
9774,Galway,ATHENRY,53.289,-8.786,2019-02-12 06:00:00,0.0,9.5,8.5,7.4,10.3,87,1023.1,11,200,,,,
9775,Galway,ATHENRY,53.289,-8.786,2019-02-12 07:00:00,0.0,9.7,8.7,7.5,10.4,86,1022.3,10,190,,,,
9776,Galway,ATHENRY,53.289,-8.786,2019-02-12 08:00:00,0.0,10.4,9.1,7.7,10.5,83,1022.5,10,190,,,,
9777,Galway,ATHENRY,53.289,-8.786,2019-02-12 09:00:00,0.0,9.8,9.2,8.6,11.1,91,1023.2,11,200,,,,
9778,Galway,ATHENRY,53.289,-8.786,2019-02-12 10:00:00,0.6,9.8,9.5,9.3,11.7,96,1023.7,11,200,,,,
9779,Galway,ATHENRY,53.289,-8.786,2019-02-12 11:00:00,0.0,11.2,10.7,10.3,12.5,94,1024.1,10,210,,,,
9780,Galway,ATHENRY,53.289,-8.786,2019-02-12 12:00:00,0.0,11.9,11.2,10.6,12.8,91,1024.3,10,220,,,,
9781,Galway,ATHENRY,53.289,-8.786,2019-02-12 13:00:00,0.0,11.8,11.3,10.7,12.9,93,1024.6,8,220,,,,
9782,Galway,ATHENRY,53.289,-8.786,2019-02-12 14:00:00,0.0,12.2,11.5,10.9,13.0,91,1025.1,7,230,,,,
9783,Galway,ATHENRY,53.289,-8.786,2019-02-12 15:00:00,0.0,12.0,11.2,10.4,12.6,89,1025.1,10,230,,,,
9784,Galway,ATHENRY,53.289,-8.786,2019-02-12 16:00:00,0.0,11.8,11.0,10.3,12.6,91,1025.1,7,230,,,,
9785,Galway,ATHENRY,53.289,-8.786,2019-02-12 17:00:00,0.0,11.4,10.7,10.1,12.3,91,1025.5,5,220,,,,
9786,Galway,ATHENRY,53.289,-8.786,2019-02-12 18:00:00,0.5,10.4,10.0,9.7,12.0,95,1025.3,3,260,,,,
9787,Galway,ATHENRY,53.289,-8.786,2019-02-12 19:00:00,0.9,11.0,10.8,10.6,12.8,97,1024.9,3,160,,,,
9788,Galway,ATHENRY,53.289,-8.786,2019-02-12 20:00:00,0.3,10.8,10.5,10.2,12.4,96,1024.6,5,180,,,,
9789,Galway,ATHENRY,53.289,-8.786,2019-02-12 21:00:00,0.0,10.9,10.3,9.7,12.0,92,1024.4,6,180,,,,
9790,Galway,ATHENRY,53.289,-8.786,2019-02-12 22:00:00,0.0,10.9,10.1,9.2,11.6,89,1024.2,7,180,,,,
9791,Galway,ATHENRY,53.289,-8.786,2019-02-12 23:00:00,0.0,10.6,9.7,8.7,11.3,88,1024.0,8,170,,,,
9792,Galway,ATHENRY,53.289,-8.786,2019-02-13 00:00:00,0.0,10.5,9.5,8.5,11.1,87,1023.6,7,170,,,,
9793,Galway,ATHENRY,53.289,-8.786,2019-02-13 01:00:00,0.0,10.5,9.3,7.9,10.7,84,1023.1,8,170,,,,
9794,Galway,ATHENRY,53.289,-8.786,2019-02-13 02:00:00,0.0,10.5,9.3,8.0,10.7,84,1022.6,9,180,,,,
9795,Galway,ATHENRY,53.289,-8.786,2019-02-13 03:00:00,0.0,10.4,9.2,8.0,10.8,85,1022.1,10,190,,,,
9796,Galway,ATHENRY,53.289,-8.786,2019-02-13 04:00:00,0.0,10.3,9.1,8.0,10.7,85,1021.7,11,180,,,,
9797,Galway,ATHENRY,53.289,-8.786,2019-02-13 05:00:00,0.0,10.2,9.0,7.7,10.5,84,1021.3,9,180,,,,
9798,Galway,ATHENRY,53.289,-8.786,2019-02-13 06:00:00,0.0,9.8,8.6,7.2,10.2,83,1020.9,9,170,,,,
9799,Galway,ATHENRY,53.289,-8.786,2019-02-13 07:00:00,0.0,9.8,8.5,7.0,10.0,83,1021.3,9,180,,,,
9800,Galway,ATHENRY,53.289,-8.786,2019-02-13 08:00:00,0.0,9.7,8.5,7.1,10.1,83,1021.4,9,180,,,,
9801,Galway,ATHENRY,53.289,-8.786,2019-02-13 09:00:00,0.0,9.9,8.6,7.2,10.2,83,1021.6,9,170,,,,
9802,Galway,ATHENRY,53.289,-8.786,2019-02-13 10:00:00,0.0,10.4,9.0,7.4,10.3,81,1021.6,9,180,,,,
9803,Galway,ATHENRY,53.289,-8.786,2019-02-13 11:00:00,0.0,10.9,9.3,7.7,10.5,80,1021.3,10,180,,,,
9804,Galway,ATHENRY,53.289,-8.786,2019-02-13 12:00:00,0.0,11.2,9.6,7.7,10.5,79,1021.5,12,190,,,,
9805,Galway,ATHENRY,53.289,-8.786,2019-02-13 13:00:00,0.0,11.4,9.7,7.9,10.7,79,1021.1,12,190,,,,
9806,Galway,ATHENRY,53.289,-8.786,2019-02-13 14:00:00,0.0,11.6,9.8,8.0,10.7,78,1021.2,13,190,,,,
9807,Galway,ATHENRY,53.289,-8.786,2019-02-13 15:00:00,0.0,11.4,9.6,7.6,10.5,77,1020.9,12,190,,,,
9808,Galway,ATHENRY,53.289,-8.786,2019-02-13 16:00:00,0.0,11.2,9.4,7.4,10.3,77,1020.8,11,190,,,,
9809,Galway,ATHENRY,53.289,-8.786,2019-02-13 17:00:00,0.0,10.8,9.1,7.4,10.3,79,1020.9,8,180,,,,
9810,Galway,ATHENRY,53.289,-8.786,2019-02-13 18:00:00,0.0,10.6,9.1,7.4,10.3,80,1021.0,9,180,,,,
9811,Galway,ATHENRY,53.289,-8.786,2019-02-13 19:00:00,0.0,10.1,8.6,7.0,10.0,80,1021.0,9,160,,,,
9812,Galway,ATHENRY,53.289,-8.786,2019-02-13 20:00:00,0.0,10.0,8.5,6.9,9.9,81,1021.3,9,180,,,,
9813,Galway,ATHENRY,53.289,-8.786,2019-02-13 21:00:00,0.0,9.7,8.4,6.9,9.9,82,1021.5,9,180,,,,
9814,Galway,ATHENRY,53.289,-8.786,2019-02-13 22:00:00,0.0,9.5,8.3,7.0,10.0,84,1022.0,9,180,,,,
9815,Galway,ATHENRY,53.289,-8.786,2019-02-13 23:00:00,0.0,9.6,8.3,6.9,9.9,82,1021.9,10,190,,,,
9816,Galway,ATHENRY,53.289,-8.786,2019-02-14 00:00:00,0.0,9.7,8.4,7.1,10.1,83,1022.5,10,190,,,,
9817,Galway,ATHENRY,53.289,-8.786,2019-02-14 01:00:00,0.0,10.1,8.7,7.1,10.1,81,1022.7,10,180,,,,
9818,Galway,ATHENRY,53.289,-8.786,2019-02-14 02:00:00,0.0,10.2,8.8,7.2,10.2,82,1022.6,11,180,,,,
9819,Galway,ATHENRY,53.289,-8.786,2019-02-14 03:00:00,0.0,10.0,8.6,7.2,10.1,82,1022.6,9,170,,,,
9820,Galway,ATHENRY,53.289,-8.786,2019-02-14 04:00:00,0.0,10.1,8.7,7.1,10.1,81,1022.6,10,170,,,,
9821,Galway,ATHENRY,53.289,-8.786,2019-02-14 05:00:00,0.0,9.7,8.4,6.9,10.0,82,1022.9,9,170,,,,
9822,Galway,ATHENRY,53.289,-8.786,2019-02-14 06:00:00,0.0,10.1,8.7,7.2,10.1,82,1023.1,7,170,,,,
9823,Galway,ATHENRY,53.289,-8.786,2019-02-14 07:00:00,0.0,10.0,8.5,6.9,10.0,81,1023.0,7,170,,,,
9824,Galway,ATHENRY,53.289,-8.786,2019-02-14 08:00:00,0.0,9.9,8.3,6.6,9.7,79,1023.1,8,160,,,,
9825,Galway,ATHENRY,53.289,-8.786,2019-02-14 09:00:00,0.0,9.7,8.1,6.4,9.6,79,1023.4,7,170,,,,
9826,Galway,ATHENRY,53.289,-8.786,2019-02-14 10:00:00,0.0,9.9,8.2,6.2,9.5,77,1023.3,8,160,,,,
9827,Galway,ATHENRY,53.289,-8.786,2019-02-14 11:00:00,0.0,10.4,8.7,6.7,9.8,77,1023.2,9,150,,,,
9828,Galway,ATHENRY,53.289,-8.786,2019-02-14 12:00:00,0.0,10.8,8.8,6.5,9.7,75,1023.2,9,150,,,,
9829,Galway,ATHENRY,53.289,-8.786,2019-02-14 13:00:00,0.0,11.2,8.9,6.3,9.5,71,1022.8,9,150,,,,
9830,Galway,ATHENRY,53.289,-8.786,2019-02-14 14:00:00,0.0,11.7,9.1,6.3,9.6,69,1022.1,9,170,,,,
9831,Galway,ATHENRY,53.289,-8.786,2019-02-14 15:00:00,0.0,11.1,8.8,6.3,9.5,72,1021.8,11,160,,,,
9832,Galway,ATHENRY,53.289,-8.786,2019-02-14 16:00:00,0.0,10.1,8.3,6.2,9.5,76,1021.6,10,160,,,,
9833,Galway,ATHENRY,53.289,-8.786,2019-02-14 17:00:00,0.0,9.6,8.2,6.6,9.7,81,1021.4,10,160,,,,
9834,Galway,ATHENRY,53.289,-8.786,2019-02-14 18:00:00,0.0,9.2,7.9,6.5,9.6,82,1021.5,8,160,,,,
9835,Galway,ATHENRY,53.289,-8.786,2019-02-14 19:00:00,0.0,9.1,7.8,6.3,9.6,82,1021.6,8,170,,,,
9836,Galway,ATHENRY,53.289,-8.786,2019-02-14 20:00:00,0.0,9.2,8.0,6.6,9.8,83,1021.1,10,180,,,,
9837,Galway,ATHENRY,53.289,-8.786,2019-02-14 21:00:00,0.0,8.8,7.6,6.3,9.6,84,1020.8,9,160,,,,
9838,Galway,ATHENRY,53.289,-8.786,2019-02-14 22:00:00,0.0,9.1,8.0,6.7,9.8,85,1020.5,11,160,,,,
9839,Galway,ATHENRY,53.289,-8.786,2019-02-14 23:00:00,0.0,7.9,6.9,5.6,9.1,85,1020.3,7,150,,,,
9840,Galway,ATHENRY,53.289,-8.786,2019-02-15 00:00:00,0.0,5.0,4.6,4.0,8.1,92,1020.2,4,120,,,,
9841,Galway,ATHENRY,53.289,-8.786,2019-02-15 01:00:00,0.0,4.9,4.3,3.4,7.8,89,1019.8,5,130,,,,
9842,Galway,ATHENRY,53.289,-8.786,2019-02-15 02:00:00,0.0,2.9,2.3,1.4,6.8,89,1019.6,4,100,,,,
9843,Galway,ATHENRY,53.289,-8.786,2019-02-15 03:00:00,0.0,3.6,2.9,1.9,7.0,88,1018.9,3,120,,,,
9844,Galway,ATHENRY,53.289,-8.786,2019-02-15 04:00:00,0.0,7.1,5.9,4.4,8.4,83,1017.4,6,150,,,,
9845,Galway,ATHENRY,53.289,-8.786,2019-02-15 05:00:00,0.0,8.0,6.5,4.7,8.5,79,1016.4,10,150,,,,
9846,Galway,ATHENRY,53.289,-8.786,2019-02-15 06:00:00,0.0,8.4,7.2,5.7,9.2,83,1016.5,6,160,,,,
9847,Galway,ATHENRY,53.289,-8.786,2019-02-15 07:00:00,0.0,9.5,8.2,6.8,9.9,83,1015.9,9,150,,,,
9848,Galway,ATHENRY,53.289,-8.786,2019-02-15 08:00:00,0.0,10.0,8.5,6.8,9.9,80,1016.1,6,180,,,,
9849,Galway,ATHENRY,53.289,-8.786,2019-02-15 09:00:00,0.0,9.9,8.4,6.8,9.9,81,1016.0,9,190,,,,
9850,Galway,ATHENRY,53.289,-8.786,2019-02-15 10:00:00,0.0,10.6,9.0,7.3,10.2,79,1015.8,10,180,,,,
9851,Galway,ATHENRY,53.289,-8.786,2019-02-15 11:00:00,0.0,11.4,9.5,7.6,10.4,77,1014.8,11,170,,,,
9852,Galway,ATHENRY,53.289,-8.786,2019-02-15 12:00:00,0.0,12.2,10.3,8.3,11.0,77,1014.2,13,170,,,,
9853,Galway,ATHENRY,53.289,-8.786,2019-02-15 13:00:00,0.0,12.7,10.9,9.1,11.5,78,1013.8,11,190,,,,
9854,Galway,ATHENRY,53.289,-8.786,2019-02-15 14:00:00,0.0,12.6,10.9,9.3,11.7,80,1013.2,14,180,,,,
9855,Galway,ATHENRY,53.289,-8.786,2019-02-15 15:00:00,0.0,12.1,10.8,9.7,12.0,85,1012.4,11,190,,,,
9856,Galway,ATHENRY,53.289,-8.786,2019-02-15 16:00:00,0.0,12.0,10.9,9.9,12.2,86,1011.2,9,170,,,,
9857,Galway,ATHENRY,53.289,-8.786,2019-02-15 17:00:00,0.0,12.3,11.0,9.9,12.2,85,1010.6,9,180,,,,
9858,Galway,ATHENRY,53.289,-8.786,2019-02-15 18:00:00,0.0,12.2,10.3,8.4,11.0,77,1010.5,11,190,,,,
9859,Galway,ATHENRY,53.289,-8.786,2019-02-15 19:00:00,0.0,11.8,9.3,6.6,9.7,70,1011.2,14,200,,,,
9860,Galway,ATHENRY,53.289,-8.786,2019-02-15 20:00:00,0.0,10.7,8.7,6.6,9.7,75,1011.3,12,200,,,,
9861,Galway,ATHENRY,53.289,-8.786,2019-02-15 21:00:00,0.0,9.9,8.7,7.3,10.3,84,1011.2,13,200,,,,
9862,Galway,ATHENRY,53.289,-8.786,2019-02-15 22:00:00,0.0,9.5,8.7,7.9,10.6,89,1011.6,12,200,,,,
9863,Galway,ATHENRY,53.289,-8.786,2019-02-15 23:00:00,0.2,9.5,8.5,7.5,10.4,87,1012.0,11,210,,,,
9864,Galway,ATHENRY,53.289,-8.786,2019-02-16 00:00:00,0.0,9.4,8.2,6.8,9.9,84,1012.7,13,220,,,,
9865,Galway,ATHENRY,53.289,-8.786,2019-02-16 01:00:00,0.1,8.8,8.0,7.0,10.0,88,1013.0,13,220,,,,
9866,Galway,ATHENRY,53.289,-8.786,2019-02-16 02:00:00,0.0,8.2,7.4,6.4,9.6,88,1013.0,13,220,,,,
9867,Galway,ATHENRY,53.289,-8.786,2019-02-16 03:00:00,0.0,8.1,7.0,5.8,9.2,85,1013.2,10,210,,,,
9868,Galway,ATHENRY,53.289,-8.786,2019-02-16 04:00:00,0.0,7.5,6.7,5.6,9.1,88,1013.1,9,200,,,,
9869,Galway,ATHENRY,53.289,-8.786,2019-02-16 05:00:00,0.0,7.4,6.4,5.3,8.9,86,1013.0,9,200,,,,
9870,Galway,ATHENRY,53.289,-8.786,2019-02-16 06:00:00,0.0,6.6,6.1,5.3,8.9,91,1012.9,9,200,,,,
9871,Galway,ATHENRY,53.289,-8.786,2019-02-16 07:00:00,0.0,6.5,5.8,4.8,8.6,89,1012.4,6,150,,,,
9872,Galway,ATHENRY,53.289,-8.786,2019-02-16 08:00:00,0.0,6.7,5.8,4.6,8.5,86,1012.3,7,150,,,,
9873,Galway,ATHENRY,53.289,-8.786,2019-02-16 09:00:00,0.0,7.0,6.1,4.9,8.6,86,1012.1,7,150,,,,
9874,Galway,ATHENRY,53.289,-8.786,2019-02-16 10:00:00,0.0,8.5,7.2,5.6,9.1,82,1011.8,8,160,,,,
9875,Galway,ATHENRY,53.289,-8.786,2019-02-16 11:00:00,0.0,9.2,7.8,6.1,9.4,81,1011.1,7,170,,,,
9876,Galway,ATHENRY,53.289,-8.786,2019-02-16 12:00:00,0.0,9.9,8.2,6.2,9.5,77,1010.6,9,180,,,,
9877,Galway,ATHENRY,53.289,-8.786,2019-02-16 13:00:00,0.0,10.2,8.4,6.3,9.6,76,1009.9,9,180,,,,
9878,Galway,ATHENRY,53.289,-8.786,2019-02-16 14:00:00,0.0,10.9,8.8,6.5,9.7,74,1008.9,8,170,,,,
9879,Galway,ATHENRY,53.289,-8.786,2019-02-16 15:00:00,0.0,10.8,8.6,6.2,9.5,72,1007.9,9,180,,,,
9880,Galway,ATHENRY,53.289,-8.786,2019-02-16 16:00:00,0.0,10.9,8.8,6.4,9.6,73,1007.1,9,180,,,,
9881,Galway,ATHENRY,53.289,-8.786,2019-02-16 17:00:00,0.0,10.7,8.6,6.3,9.5,73,1006.1,9,170,,,,
9882,Galway,ATHENRY,53.289,-8.786,2019-02-16 18:00:00,0.0,10.6,8.8,6.8,9.8,77,1005.5,10,170,,,,
9883,Galway,ATHENRY,53.289,-8.786,2019-02-16 19:00:00,0.0,11.0,9.0,6.9,9.9,75,1005.0,11,160,,,,
9884,Galway,ATHENRY,53.289,-8.786,2019-02-16 20:00:00,0.0,11.1,9.2,7.0,10.0,75,1004.0,12,160,,,,
9885,Galway,ATHENRY,53.289,-8.786,2019-02-16 21:00:00,0.0,11.3,9.2,6.8,9.9,73,1003.3,12,170,,,,
9886,Galway,ATHENRY,53.289,-8.786,2019-02-16 22:00:00,0.0,11.3,9.3,7.1,10.1,75,1003.0,12,160,,,,
9887,Galway,ATHENRY,53.289,-8.786,2019-02-16 23:00:00,0.0,11.3,9.3,7.2,10.1,75,1002.1,12,160,,,,
9888,Galway,ATHENRY,53.289,-8.786,2019-02-17 00:00:00,0.0,11.1,9.9,8.7,11.3,85,1001.1,11,170,,,,
9889,Galway,ATHENRY,53.289,-8.786,2019-02-17 01:00:00,0.9,10.2,9.3,8.4,11.0,88,1000.9,12,190,,,,
9890,Galway,ATHENRY,53.289,-8.786,2019-02-17 02:00:00,0.2,10.2,9.5,8.8,11.3,90,1000.2,8,190,,,,
9891,Galway,ATHENRY,53.289,-8.786,2019-02-17 03:00:00,0.1,9.5,8.6,7.6,10.5,88,999.8,9,180,,,,
9892,Galway,ATHENRY,53.289,-8.786,2019-02-17 04:00:00,0.1,9.4,8.4,7.2,10.2,86,999.0,10,180,,,,
9893,Galway,ATHENRY,53.289,-8.786,2019-02-17 05:00:00,0.0,9.4,8.3,7.0,10.0,85,998.8,10,180,,,,
9894,Galway,ATHENRY,53.289,-8.786,2019-02-17 06:00:00,0.0,9.1,8.0,6.7,9.8,85,998.6,11,190,,,,
9895,Galway,ATHENRY,53.289,-8.786,2019-02-17 07:00:00,0.0,8.7,7.6,6.4,9.6,85,998.9,9,190,,,,
9896,Galway,ATHENRY,53.289,-8.786,2019-02-17 08:00:00,0.0,8.6,7.3,5.9,9.3,83,999.5,10,190,,,,
9897,Galway,ATHENRY,53.289,-8.786,2019-02-17 09:00:00,0.0,7.7,6.5,4.9,8.7,82,1000.4,11,200,,,,
9898,Galway,ATHENRY,53.289,-8.786,2019-02-17 10:00:00,0.0,8.4,6.6,4.4,8.4,76,1000.8,11,200,,,,
9899,Galway,ATHENRY,53.289,-8.786,2019-02-17 11:00:00,0.0,9.4,7.2,4.5,8.4,71,1001.0,11,190,,,,
9900,Galway,ATHENRY,53.289,-8.786,2019-02-17 12:00:00,0.0,10.4,7.7,4.4,8.3,66,1001.1,12,200,,,,
9901,Galway,ATHENRY,53.289,-8.786,2019-02-17 13:00:00,0.0,10.7,7.8,4.1,8.2,63,1000.7,14,190,,,,
9902,Galway,ATHENRY,53.289,-8.786,2019-02-17 14:00:00,0.0,10.9,7.9,4.3,8.3,63,1000.2,15,190,,,,
9903,Galway,ATHENRY,53.289,-8.786,2019-02-17 15:00:00,0.1,9.6,7.8,5.7,9.2,76,999.9,13,190,,,,
9904,Galway,ATHENRY,53.289,-8.786,2019-02-17 16:00:00,0.0,10.5,8.2,5.5,9.1,71,999.8,14,200,,,,
9905,Galway,ATHENRY,53.289,-8.786,2019-02-17 17:00:00,0.0,9.6,7.6,5.2,8.8,73,1000.0,13,200,,,,
9906,Galway,ATHENRY,53.289,-8.786,2019-02-17 18:00:00,0.0,8.9,7.0,4.6,8.5,74,1000.2,11,200,,,,
9907,Galway,ATHENRY,53.289,-8.786,2019-02-17 19:00:00,0.0,8.5,6.5,4.0,8.2,73,1000.7,13,200,,,,
9908,Galway,ATHENRY,53.289,-8.786,2019-02-17 20:00:00,0.9,7.0,6.1,4.9,8.6,86,1001.1,13,200,,,,
9909,Galway,ATHENRY,53.289,-8.786,2019-02-17 21:00:00,0.2,6.8,5.9,4.7,8.6,86,1001.7,12,200,,,,
9910,Galway,ATHENRY,53.289,-8.786,2019-02-17 22:00:00,0.8,6.6,5.9,5.1,8.8,90,1002.5,13,200,,,,
9911,Galway,ATHENRY,53.289,-8.786,2019-02-17 23:00:00,0.1,6.3,5.9,5.3,8.9,93,1003.0,11,200,,,,
9912,Galway,ATHENRY,53.289,-8.786,2019-02-18 00:00:00,0.0,5.9,5.6,5.1,8.8,95,1003.4,9,200,,,,
9913,Galway,ATHENRY,53.289,-8.786,2019-02-18 01:00:00,0.0,5.5,5.1,4.5,8.4,93,1003.9,8,200,,,,
9914,Galway,ATHENRY,53.289,-8.786,2019-02-18 02:00:00,0.1,5.1,4.5,3.6,7.9,90,1004.0,8,200,,,,
9915,Galway,ATHENRY,53.289,-8.786,2019-02-18 03:00:00,0.0,5.3,4.4,3.1,7.6,85,1004.0,8,200,,,,
9916,Galway,ATHENRY,53.289,-8.786,2019-02-18 04:00:00,0.0,4.5,3.8,2.9,7.5,89,1003.9,8,200,,,,
9917,Galway,ATHENRY,53.289,-8.786,2019-02-18 05:00:00,0.3,4.9,4.4,3.6,7.9,91,1003.7,8,200,,,,
9918,Galway,ATHENRY,53.289,-8.786,2019-02-18 06:00:00,0.7,6.0,5.3,4.3,8.3,88,1004.2,12,220,,,,
9919,Galway,ATHENRY,53.289,-8.786,2019-02-18 07:00:00,1.1,6.4,5.8,4.9,8.7,89,1004.5,10,220,,,,
9920,Galway,ATHENRY,53.289,-8.786,2019-02-18 08:00:00,0.0,6.4,5.6,4.7,8.5,89,1005.4,10,220,,,,
9921,Galway,ATHENRY,53.289,-8.786,2019-02-18 09:00:00,0.3,6.4,5.8,5.0,8.7,90,1006.2,12,220,,,,
9922,Galway,ATHENRY,53.289,-8.786,2019-02-18 10:00:00,1.1,6.3,5.8,5.0,8.7,91,1006.9,9,220,,,,
9923,Galway,ATHENRY,53.289,-8.786,2019-02-18 11:00:00,0.9,6.8,6.1,5.1,8.8,88,1007.4,9,250,,,,
9924,Galway,ATHENRY,53.289,-8.786,2019-02-18 12:00:00,0.8,8.3,7.4,6.2,9.5,87,1007.9,11,250,,,,
9925,Galway,ATHENRY,53.289,-8.786,2019-02-18 13:00:00,0.1,9.0,7.6,6.1,9.4,82,1008.0,12,250,,,,
9926,Galway,ATHENRY,53.289,-8.786,2019-02-18 14:00:00,0.0,9.5,8.0,6.3,9.6,80,1008.2,14,250,,,,
9927,Galway,ATHENRY,53.289,-8.786,2019-02-18 15:00:00,0.1,9.1,7.8,6.4,9.6,82,1008.7,12,250,,,,
9928,Galway,ATHENRY,53.289,-8.786,2019-02-18 16:00:00,0.3,8.0,6.9,5.7,9.1,85,1009.6,11,250,,,,
